19,2017/04/15 21:29:33:236,1.0117223,0,2.4674439,0,0.9872613,0,2.8648628,0,3.0003396,0,0.00553991,0,0.9655523,0,0.153627,0,0.1104778,0,2304.384,0,6759.135,0,-1.28E-05,0
20,2017/04/15 21:29:43:236,1.0117607,0,2.4674695,0,0.9872869,0,2.8648628,0,3.0225734,0,0.005568438,0,0.9655523,0,0.1535758,0,0.1104522,0,2304.256,0,6759.391,0,0,0
21,2017/04/15 21:29:53:236,1.0117735,0,2.4675207,0,0.9872997,0,2.86485,0,3.0003652,0,0.005593481,0,0.9655523,0,0.153691,0,0.1105034,0,2304.384,0,6784.485,0,0,0
22,2017/04/15 21:30:03:236,1.0117735,0,2.4674439,0,0.9872613,0,2.886559,0,3.0225862,0,0.00561762,0,0.9656163,0,0.1537422,0,0.1104522,0,2304.128,0,6757.983,0,-1.28E-05,0
23,2017/04/15 21:30:13:236,1.0118119,0,2.4674439,0,0.9873637,0,2.886559,0,3.022599,0,0.005642534,0,0.9655779,0,0.1536782,0,0.110465,0,2304.512,0,6760.288,0,-1.28E-05,0
24,2017/04/15 21:30:23:236,1.0117351,0,2.4674311,0,0.9873125,0,2.886559,0,3.0226502,0,0.00566719,0,0.9655651,0,0.1536654,0,0.1104522,0,2304.64,0,6757.599,0,-2.56E-05,0
25,2017/04/15 21:30:33:236,1.0117223,0,2.4674951,0,0.9872997,0,2.886687,0,3.0140229,0,0.005691587,0,0.9655907,0,0.1536654,0,0.1104778,0,2304.256,0,6758.623,0,-1.28E-05,0
26,2017/04/15 21:30:43:236,1.0117607,0,2.4674183,0,0.9872741,0,2.8867254,0,3.0225478,0,0.005716243,0,0.9655523,0,0.1537678,0,0.1104522,0,2304.64,0,6758.879,0,0,0
27,2017/04/15 21:30:53:236,1.0117223,0,2.4674311,0,0.9872613,0,2.886687,0,3.022535,0,0.005737413,0,0.9655523,0,0.1535758,0,0.1104394,0,2304.256,0,6758.111,0,0,0
28,2017/04/15 21:31:03:236,1.0117607,0,2.4674439,0,0.9872357,0,2.8866742,0,3.0003396,0,0.005757422,0,0.9655779,0,0.1536398,0,0.1104522,0,2304.768,0,6755.551,0,-1.28E-05,0
29,2017/04/15 21:31:13:236,1.0117991,0,2.4674439,0,0.9872869,0,2.8867126,0,3.000378,0,0.005793437,0,0.9655267,0,0.1537422,0,0.110465,0,2304.64,0,6759.904,0,-1.28E-05,0
30,2017/04/15 21:31:23:236,1.0118247,0,2.4674311,0,0.9872613,0,2.886623,0,3.0226246,0,0.005801053,0,0.9655779,0,0.1535246,0,0.1104266,0,2304.64,0,6757.983,0,-1.28E-05,0
31,2017/04/15 21:31:33:236,1.0117863,0,2.4674695,0,0.9873253,0,2.8866614,0,3.0157893,0,0.005822869,0,0.9656163,0,0.1536398,0,0.1104522,0,2304.64,0,6759.776,0,0,0
32,2017/04/15 21:31:43:236,1.0118631,0,2.4674951,0,0.9872485,0,2.8867254,0,3.0225606,0,0.005845459,0,0.9656291,0,0.1535502,0,0.1104266,0,2304.512,0,6760.672,0,0,0
33,2017/04/15 21:31:53:236,1.0118375,0,2.4674695,0,0.9872869,0,2.8867126,0,3.000378,0,0.005863531,0,0.9655779,0,0.1535758,0,0.1104778,0,2304.512,0,6757.727,0,0,0
34,2017/04/15 21:32:03:236,1.0118375,0,2.4674055,0,0.9872741,0,2.8866102,0,3.006458,0,0.005883411,0,0.9655779,0,0.1535246,0,0.1104266,0,2304.512,0,6757.599,0,-1.28E-05,0
35,2017/04/15 21:32:13:236,1.0117479,0,2.4674311,0,0.9872869,0,2.9080888,0,3.0014532,0,0.005902516,0,0.9655395,0,0.1535758,0,0.1104522,0,2304.64,0,6756.063,0,-1.28E-05,0
36,2017/04/15 21:32:23:236,1.0117991,0,2.4674439,0,0.9872485,0,2.9080888,0,3.0003524,0,0.005920459,0,0.9655267,0,0.153563,0,0.1104906,0,2304.768,0,6758.239,0,0,0
37,2017/04/15 21:32:33:236,1.0117863,0,2.4674183,0,0.9872485,0,2.908076,0,3.0225606,0,0.00593582,0,0.9655139,0,0.1535502,0,0.110465,0,2304.256,0,6758.495,0,-1.28E-05,0
38,2017/04/15 21:32:43:236,1.0117863,0,2.4674695,0,0.9872997,0,2.9080888,0,3.000314,0,0.005970803,0,0.9655267,0,0.1535502,0,0.1104394,0,2304.64,0,6757.215,0,0,0
39,2017/04/15 21:32:53:236,1.0117479,0,2.4674823,0,0.9872869,0,2.9080888,0,3.000314,0,0.005970674,0,0.9656035,0,0.1533582,0,0.1104522,0,2304.512,0,6759.135,0,0,0
40,2017/04/15 21:33:03:236,1.0117607,0,2.4674311,0,0.9872997,0,2.9080888,0,3.0225606,0,0.005982808,0,0.9655779,0,0.1535502,0,0.1104906,0,2304.768,0,6757.727,0,0,0
41,2017/04/15 21:33:13:236,1.0117863,0,2.4674439,0,0.9872485,0,2.908076,0,3.0003396,0,0.005998557,0,0.9655523,0,0.1535758,0,0.1104522,0,2304.64,0,6756.063,0,0,0
42,2017/04/15 21:33:23:236,1.0118247,0,2.4674567,0,0.9872741,0,2.9080632,0,3.0003268,0,0.006013143,0,0.9655651,0,0.1536398,0,0.1104394,0,2304.768,0,6754.142,0,-1.28E-05,0
43,2017/04/15 21:33:33:236,1.0117863,0,2.4674183,0,0.9872613,0,2.9080888,0,3.0225734,0,0.006029408,0,0.9655395,0,0.1535502,0,0.110465,0,2304.512,0,6756.191,0,0,0
44,2017/04/15 21:33:43:236,1.0117735,0,2.4674439,0,0.9872869,0,2.9081528,0,3.0003012,0,0.00605884,0,0.9655139,0,0.153563,0,0.1104266,0,2304.896,0,6752.734,0,0,0
45,2017/04/15 21:33:53:236,1.0117479,0,2.4674567,0,0.9872869,0,2.9081912,0,3.0003268,0,0.006060002,0,0.9655011,0,0.1535374,0,0.1104778,0,2304.64,0,6758.111,0,-1.28E-05,0
46,2017/04/15 21:34:03:236,1.0117479,0,2.4675207,0,0.9873381,0,2.9081016,0,3.0226246,0,0.006072007,0,0.9655395,0,0.153499,0,0.1104266,0,2304.896,0,6758.623,0,-1.28E-05,0
47,2017/04/15 21:34:13:236,1.0117735,0,2.4674439,0,0.9872741,0,2.9081144,0,3.0225734,0,0.006084787,0,0.9655907,0,0.1535758,0,0.1104394,0,2304.768,0,6754.91,0,-1.28E-05,0
48,2017/04/15 21:34:23:236,1.0117991,0,2.4674183,0,0.9873125,0,2.9081272,0,3.0003268,0,0.006098857,0,0.9655523,0,0.1534734,0,0.1104138,0,2304.64,0,6760.672,0,-1.28E-05,0
49,2017/04/15 21:34:33:236,1.0117991,0,2.4674823,0,0.9873125,0,2.9081656,0,3.0003524,0,0.006112282,0,0.9655907,0,0.153499,0,0.1104138,0,2304.64,0,6759.135,0,0,0
50,2017/04/15 21:34:43:236,1.0117735,0,2.4674695,0,0.9872869,0,2.90814,0,3.0003268,0,0.006128289,0,0.9655139,0,0.1536014,0,0.1104394,0,2304.896,0,6755.038,0,-1.28E-05,0
51,2017/04/15 21:34:53:236,1.0117607,0,2.4674183,0,0.9873381,0,2.9081272,0,3.000314,0,0.006142747,0,0.9655395,0,0.1534478,0,0.1104266,0,2304.896,0,6759.135,0,-1.28E-05,0
52,2017/04/15 21:35:03:236,1.0117863,0,2.4674695,0,0.9873253,0,2.9081144,0,3.0003396,0,0.00615785,0,0.9655267,0,0.153499,0,0.1104138,0,2305.152,0,6761.568,0,0,0
53,2017/04/15 21:35:13:236,1.0118247,0,2.4674567,0,0.9873253,0,2.929529,0,3.000314,0,0.006170113,0,0.9655267,0,0.1534862,0,0.1104266,0,2304.512,0,6759.135,0,0,0
54,2017/04/15 21:35:23:236,1.0117735,0,2.4674055,0,0.9873253,0,2.9295034,0,3.0003268,0,0.006184055,0,0.9654883,0,0.1535374,0,0.1104394,0,2304.896,0,6760.032,0,-1.28E-05,0
55,2017/04/15 21:35:33:236,1.0118247,0,2.4674183,0,0.9873125,0,2.9295034,0,3.0003524,0,0.006199029,0,0.9655395,0,0.153435,0,0.1104394,0,2305.024,0,6762.08,0,-1.28E-05,0
56,2017/04/15 21:35:43:236,1.0117479,0,2.4674567,0,0.9872613,0,2.9294266,0,3.022599,0,0.006231817,0,0.9655523,0,0.1535246,0,0.1104138,0,2304.896,0,6758.367,0,-2.56E-05,0
57,2017/04/15 21:35:53:236,1.0117991,0,2.4674567,0,0.9873125,0,2.9293882,0,3.0003652,0,0.006236335,0,0.9655779,0,0.1535502,0,0.1104394,0,2304.896,0,6761.824,0,0,0
58,2017/04/15 21:36:03:236,1.0117863,0,2.4674567,0,0.9872613,0,2.9294266,0,3.000314,0,0.006250664,0,0.9655267,0,0.1533838,0,0.1104266,0,2305.024,0,6760.672,0,-1.28E-05,0
59,2017/04/15 21:36:13:236,1.0117991,0,2.4674823,0,0.9872741,0,2.9294138,0,3.022599,0,0.006262927,0,0.9655907,0,0.1534734,0,0.1104266,0,2304.896,0,6759.648,0,0,0
60,2017/04/15 21:36:23:236,1.0117479,0,2.4674951,0,0.9873253,0,2.9294394,0,3.0003012,0,0.006279321,0,0.9655267,0,0.1535758,0,0.1104138,0,2304.896,0,6761.184,0,0,0
61,2017/04/15 21:36:33:236,1.0118119,0,2.4674439,0,0.9873509,0,2.9294266,0,3.0003396,0,0.006296234,0,0.9655267,0,0.153435,0,0.1104138,0,2305.024,0,6760.928,0,-1.28E-05,0
62,2017/04/15 21:36:43:236,1.0117991,0,2.4674183,0,0.9873125,0,2.929465,0,3.0003012,0,0.006314822,0,0.9655395,0,0.153499,0,0.1104138,0,2305.024,0,6761.696,0,0,0
63,2017/04/15 21:36:53:236,1.0117735,0,2.4674439,0,0.9872741,0,2.9294906,0,3.0086213,0,0.006331087,0,0.9655267,0,0.1534094,0,0.1104138,0,2304.768,0,6762.208,0,-1.28E-05,0
64,2017/04/15 21:37:03:236,1.0117607,0,2.4674311,0,0.9872741,0,2.9294778,0,3.0021828,0,0.006348514,0,0.9654883,0,0.1534094,0,0.110401,0,2305.408,0,6760.288,0,-1.28E-05,0
65,2017/04/15 21:37:13:236,1.0117607,0,2.4673671,0,0.9872485,0,2.9294906,0,3.0003268,0,0.006365166,0,0.9655395,0,0.1533966,0,0.1104138,0,2305.152,0,6756.575,0,0,0
66,2017/04/15 21:37:23:236,1.0117863,0,2.4674567,0,0.9872869,0,2.929465,0,3.0226246,0,0.006388273,0,0.9655779,0,0.153499,0,0.1104266,0,2305.024,0,6757.471,0,-1.28E-05,0
67,2017/04/15 21:37:33:236,1.0118375,0,2.4674567,0,0.9872229,0,2.9294522,0,3.0003908,0,0.006429968,0,0.9655267,0,0.153435,0,0.1104394,0,2305.28,0,6761.568,0,0,0
68,2017/04/15 21:37:43:236,1.0117991,0,2.4674183,0,0.9872741,0,2.9294522,0,3.0003524,0,0.006444813,0,0.9655523,0,0.1534862,0,0.1104394,0,2305.536,0,6762.976,0,-1.28E-05,0
69,2017/04/15 21:37:53:236,1.0117863,0,2.4674311,0,0.9872357,0,2.9294778,0,3.0225606,0,0.006470501,0,0.9656163,0,0.1534734,0,0.1104138,0,2305.408,0,6760.544,0,-1.28E-05,0
70,2017/04/15 21:38:03:236,1.0117991,0,2.4673927,0,0.9872613,0,2.9295034,0,3.0013636,0,0.006485863,0,0.9655907,0,0.1534478,0,0.1104522,0,2304.896,0,6762.464,0,-1.28E-05,0
71,2017/04/15 21:38:13:236,1.0118247,0,2.4673927,0,0.9872613,0,2.9294522,0,3.0003396,0,0.006583711,0,0.9655523,0,0.1534734,0,0.1104138,0,2305.28,0,6760.416,0,0,0
72,2017/04/15 21:38:23:236,1.0118631,0,2.4674695,0,0.9872101,0,2.929465,0,3.0003396,0,0.006535303,0,0.9655779,0,0.1535374,0,0.1104394,0,2305.28,0,6760.416,0,0,0
73,2017/04/15 21:38:33:236,1.0118759,0,2.4675079,0,0.9872485,0,2.9294522,0,3.0003396,0,0.006556086,0,0.9655651,0,0.153435,0,0.1104394,0,2305.152,0,6762.08,0,0,0
74,2017/04/15 21:38:43:236,1.0118247,0,2.4674951,0,0.9872997,0,2.9515071,0,3.0003268,0,0.006579064,0,0.9656291,0,0.153499,0,0.110401,0,2305.28,0,6756.831,0,-1.28E-05,0
75,2017/04/15 21:38:53:236,1.0117863,0,2.4674567,0,0.9872741,0,2.9515199,0,3.000314,0,0.00661211,0,0.9655523,0,0.1534606,0,0.1104138,0,2305.28,0,6760.928,0,0,0
76,2017/04/15 21:39:03:236,1.0118247,0,2.4674311,0,0.9873125,0,2.9514943,0,3.0225606,0,0.006640509,0,0.9655395,0,0.1533582,0,0.1103882,0,2305.408,0,6760.544,0,-1.28E-05,0
77,2017/04/15 21:39:13:236,1.0118631,0,2.4674823,0,0.9872485,0,2.9515199,0,3.0003268,0,0.006657936,0,0.9655395,0,0.1534222,0,0.1104138,0,2305.664,0,6755.807,0,0,0
78,2017/04/15 21:39:23:236,1.0117991,0,2.4674311,0,0.9872997,0,2.9515199,0,3.0003268,0,0.006674459,0,0.9655523,0,0.1534222,0,0.1103882,0,2305.664,0,6754.654,0,0,0
79,2017/04/15 21:39:33:236,1.0117607,0,2.4674055,0,0.9872613,0,2.9515967,0,3.000314,0,0.006692531,0,0.9655011,0,0.1535502,0,0.110401,0,2305.664,0,6761.696,0,-1.28E-05,0
80,2017/04/15 21:39:43:236,1.0117991,0,2.4674951,0,0.9872741,0,2.9516095,0,3.000314,0,0.006710474,0,0.9654755,0,0.1535502,0,0.1104138,0,2305.28,0,6759.263,0,0,0
81,2017/04/15 21:39:53:236,1.0117863,0,2.4674695,0,0.9872741,0,2.9515967,0,3.0003396,0,0.006717703,0,0.9655267,0,0.1534094,0,0.110401,0,2305.408,0,6761.952,0,-1.28E-05,0
82,2017/04/15 21:40:03:236,1.0117991,0,2.4674311,0,0.9872485,0,2.9515455,0,3.0003524,0,0.00672803,0,0.9655779,0,0.1533454,0,0.110465,0,2305.536,0,6760.032,0,0,0
83,2017/04/15 21:40:13:236,1.0117735,0,2.4674439,0,0.9872869,0,2.9515839,0,3.0226246,0,0.006733065,0,0.9655395,0,0.1533454,0,0.1104266,0,2305.792,0,6760.16,0,-1.28E-05,0
84,2017/04/15 21:40:23:236,1.0117863,0,2.4674311,0,0.9873125,0,2.9515839,0,3.000314,0,0.00673087,0,0.9655651,0,0.1533454,0,0.110401,0,2305.664,0,6753.758,0,0,0
85,2017/04/15 21:40:33:236,1.0118247,0,2.4674311,0,0.9873125,0,2.9515711,0,3.000314,0,0.006728934,0,0.9655267,0,0.1533198,0,0.1103882,0,2305.664,0,6760.16,0,-1.28E-05,0
86,2017/04/15 21:40:43:236,1.0118119,0,2.4673927,0,0.9872997,0,2.9515455,0,3.0225222,0,0.006733323,0,0.9655651,0,0.1533326,0,0.1104138,0,2305.792,0,6761.312,0,-2.56E-05,0
87,2017/04/15 21:40:53:236,1.0118375,0,2.4675207,0,0.9872997,0,2.9515583,0,3.0003012,0,0.006734743,0,0.9655395,0,0.153435,0,0.1103498,0,2305.792,0,6761.312,0,0,0
88,2017/04/15 21:41:03:236,1.0118375,0,2.4674567,0,0.9872741,0,2.9515455,0,3.000314,0,0.006744553,0,0.9655523,0,0.153435,0,0.1104138,0,2305.792,0,6760.928,0,-1.28E-05,0
89,2017/04/15 21:41:13:236,1.0117607,0,2.4674055,0,0.9872485,0,2.9515839,0,3.0003524,0,0.006752557,0,0.9655779,0,0.1533582,0,0.1103626,0,2305.921,0,6759.135,0,-1.28E-05,0
90,2017/04/15 21:41:23:236,1.0118375,0,2.4674567,0,0.9872229,0,2.9515967,0,3.0003012,0,0.006782505,0,0.9655267,0,0.1532558,0,0.1103754,0,2305.921,0,6761.056,0,0,0
91,2017/04/15 21:41:33:236,1.0118631,0,2.4674695,0,0.9872869,0,2.9515199,0,3.0225606,0,0.006787668,0,0.9655651,0,0.1534606,0,0.1103882,0,2305.921,0,6763.104,0,0,0
92,2017/04/15 21:41:43:236,1.0118503,0,2.4673799,0,0.9872741,0,2.9515199,0,3.0003268,0,0.006792832,0,0.9655523,0,0.153307,0,0.1104394,0,2305.792,0,6761.056,0,0,0
93,2017/04/15 21:41:53:236,1.0118375,0,2.4674311,0,0.9872741,0,2.9515711,0,3.0003524,0,0.006805612,0,0.9655779,0,0.1533838,0,0.1103882,0,2305.921,0,6759.648,0,-1.28E-05,0
94,2017/04/15 21:42:03:236,1.0117479,0,2.4675079,0,0.9872613,0,2.9515199,0,3.0226118,0,0.006804837,0,0.9655395,0,0.153307,0,0.110401,0,2305.921,0,6761.824,0,-1.28E-05,0
95,2017/04/15 21:42:13:236,1.0117607,0,2.4674567,0,0.9873125,0,2.9515711,0,3.0003396,0,0.006816713,0,0.9655779,0,0.1534094,0,0.1103754,0,2305.921,0,6762.592,0,-1.28E-05,0
96,2017/04/15 21:42:23:236,1.0117735,0,2.4673671,0,0.9872485,0,2.9516351,0,3.0003268,0,0.006826653,0,0.9655779,0,0.153307,0,0.1103882,0,2305.921,0,6760.288,0,0,0
97,2017/04/15 21:42:33:236,1.0117991,0,2.4673927,0,0.9872613,0,2.9515967,0,3.000314,0,0.006833494,0,0.9655523,0,0.1532942,0,0.1103754,0,2306.177,0,6759.519,0,0,0
98,2017/04/15 21:42:43:236,1.0117607,0,2.4674567,0,0.9872997,0,2.9515967,0,3.000378,0,0.006837754,0,0.9655523,0,0.1533454,0,0.1103882,0,2306.305,0,6761.056,0,-1.28E-05,0
99,2017/04/15 21:42:53:236,1.0117863,0,2.4673799,0,0.9872613,0,2.9515455,0,3.0004164,0,0.006843305,0,0.9655267,0,0.1533454,0,0.1104138,0,2305.921,0,6763.36,0,-1.28E-05,0
100,2017/04/15 21:43:03:236,1.0118247,0,2.4674567,0,0.9872357,0,2.9515711,0,3.0003396,0,0.006850276,0,0.9655523,0,0.153371,0,0.1103626,0,2306.049,0,6759.263,0,-1.28E-05,0
101,2017/04/15 21:43:13:236,1.0118247,0,2.4675207,0,0.9872613,0,2.9515455,0,3.0225478,0,0.006865379,0,0.9655523,0,0.153371,0,0.1103754,0,2306.177,0,6766.433,0,-1.28E-05,0
102,2017/04/15 21:43:23:236,1.0117479,0,2.4674951,0,0.9872613,0,2.9515583,0,3.0002756,0,0.006864992,0,0.9655395,0,0.1533198,0,0.1103754,0,2306.305,0,6764,0,0,0
103,2017/04/15 21:43:33:236,1.0117607,0,2.4674055,0,0.9872229,0,2.9734337,0,3.0003268,0,0.00687093,0,0.9655523,0,0.1534094,0,0.1104138,0,2305.921,0,6761.568,0,0,0
104,2017/04/15 21:43:43:236,1.0117735,0,2.4673927,0,0.9872613,0,2.9734977,0,3.0003268,0,0.006875706,0,0.9656035,0,0.1532174,0,0.1103626,0,2306.305,0,6760.032,0,-1.28E-05,0
105,2017/04/15 21:43:53:236,1.0118119,0,2.4674695,0,0.9872613,0,2.9734977,0,3.0003268,0,0.006879062,0,0.9655395,0,0.1534222,0,0.110401,0,2306.305,0,6761.44,0,-1.28E-05,0
106,2017/04/15 21:44:03:236,1.0118247,0,2.4674311,0,0.9873253,0,2.9734465,0,3.0225094,0,0.006882289,0,0.9655779,0,0.1532558,0,0.1104138,0,2306.177,0,6763.616,0,0,0
107,2017/04/15 21:44:13:236,1.0117991,0,2.4674055,0,0.9872357,0,2.9734465,0,3.0003268,0,0.006891325,0,0.9655907,0,0.153371,0,0.1104138,0,2306.433,0,6765.409,0,1.28E-05,0
108,2017/04/15 21:44:23:236,1.0117479,0,2.4674823,0,0.9872485,0,2.9734977,0,3.0225478,0,0.006896876,0,0.9655395,0,0.1533582,0,0.1104138,0,2306.305,0,6767.585,0,0,0
109,2017/04/15 21:44:33:236,1.0117863,0,2.4674439,0,0.9872613,0,2.9734593,0,3.0003268,0,0.006897522,0,0.9655779,0,0.1533454,0,0.1103882,0,2306.305,0,6760.16,0,-1.28E-05,0
110,2017/04/15 21:44:43:236,1.0118247,0,2.4674311,0,0.9872485,0,2.9734465,0,3.0003012,0,0.006887969,0,0.9655267,0,0.1534222,0,0.1103498,0,2306.561,0,6762.336,0,-1.28E-05,0
111,2017/04/15 21:44:53:236,1.0118503,0,2.4674311,0,0.9872357,0,2.9734977,0,3.0002884,0,0.006888227,0,0.9655779,0,0.1533326,0,0.1103626,0,2306.433,0,6762.464,0,-2.56E-05,0
112,2017/04/15 21:45:03:236,1.0118119,0,2.4674567,0,0.9871845,0,2.9734849,0,3.0225606,0,0.006893391,0,0.9655779,0,0.153371,0,0.1103754,0,2306.305,0,6762.848,0,-1.28E-05,0
113,2017/04/15 21:45:13:236,1.0118119,0,2.4674439,0,0.9872613,0,2.9735233,0,3.0003012,0,0.006889002,0,0.9655779,0,0.1533966,0,0.1103754,0,2306.177,0,6763.616,0,1.28E-05,0
114,2017/04/15 21:45:23:236,1.0117735,0,2.4674311,0,0.9872485,0,2.9735105,0,3.0225734,0,0.006888356,0,0.9655907,0,0.1533966,0,0.1103754,0,2306.305,0,6764.641,0,-2.56E-05,0
115,2017/04/15 21:45:33:236,1.0118119,0,2.4675207,0,0.9872485,0,2.9734721,0,3.0225478,0,0.006880095,0,0.9655907,0,0.1533966,0,0.1103882,0,2306.561,0,6764.385,0,1.28E-05,0
116,2017/04/15 21:45:43:236,1.0117863,0,2.4673927,0,0.9872229,0,2.9735361,0,3.0002756,0,0.006870026,0,0.9655523,0,0.1534222,0,0.1103882,0,2306.305,0,6764.769,0,0,0
117,2017/04/15 21:45:53:236,1.0117991,0,2.4674055,0,0.9872357,0,2.9734721,0,3.0049092,0,0.006879579,0,0.9655907,0,0.1532942,0,0.1103626,0,2306.689,0,6766.817,0,-1.28E-05,0
118,2017/04/15 21:46:03:236,1.0117991,0,2.4674311,0,0.9872229,0,2.9734721,0,3.0003396,0,0.006868477,0,0.9655395,0,0.1534222,0,0.110337,0,2306.305,0,6764.385,0,0,0
119,2017/04/15 21:46:13:236,1.0117991,0,2.4674311,0,0.9872357,0,2.9734721,0,3.0225606,0,0.006866412,0,0.9655651,0,0.1533966,0,0.1103754,0,2306.689,0,6765.281,0,0,0
120,2017/04/15 21:46:23:236,1.0118375,0,2.4674695,0,0.9872741,0,2.9734465,0,3.0003524,0,0.00686809,0,0.9656035,0,0.1533326,0,0.1103626,0,2306.561,0,6764.128,0,0,0
121,2017/04/15 21:46:33:236,1.0117863,0,2.4674055,0,0.9872613,0,2.9734337,0,3.000314,0,0.006864346,0,0.9656035,0,0.1533582,0,0.110337,0,2306.433,0,6763.744,0,0,0
122,2017/04/15 21:46:43:236,1.0117607,0,2.4674695,0,0.9872357,0,2.9734593,0,3.0225606,0,0.006863443,0,0.9655651,0,0.1533198,0,0.1103498,0,2306.689,0,6764.641,0,0,0
123,2017/04/15 21:46:53:236,1.0117607,0,2.4674567,0,0.9872101,0,2.9734721,0,3.000314,0,0.006865508,0,0.9655779,0,0.1533582,0,0.1103626,0,2306.689,0,6764.769,0,0,0
124,2017/04/15 21:47:03:236,1.0118119,0,2.4674055,0,0.9872229,0,2.9734849,0,3.0003396,0,0.006869639,0,0.9655779,0,0.1533582,0,0.1103626,0,2306.561,0,6765.921,0,0,0
125,2017/04/15 21:47:13:236,1.0117991,0,2.4674183,0,0.9872613,0,2.9734337,0,3.0002628,0,0.006866283,0,0.9655395,0,0.1533582,0,0.1103882,0,2306.689,0,6764.897,0,-1.28E-05,0
126,2017/04/15 21:47:23:236,1.0118247,0,2.4673799,0,0.9872485,0,2.9734721,0,3.0003524,0,0.00686667,0,0.9655779,0,0.1533966,0,0.1103498,0,2306.561,0,6767.329,0,-1.28E-05,0
127,2017/04/15 21:47:33:236,1.0117991,0,2.4674055,0,0.9872101,0,2.9734849,0,3.0003268,0,0.006867315,0,0.9655395,0,0.1532942,0,0.110337,0,2306.945,0,6765.153,0,-1.28E-05,0
128,2017/04/15 21:47:43:236,1.0117991,0,2.4674055,0,0.9872997,0,2.9734721,0,3.0003396,0,0.006871059,0,0.9655907,0,0.153307,0,0.1103882,0,2306.561,0,6765.793,0,0,0
