1,2017/04/18 18:10:23:267,1.0117735,0,2.4888073,0,1.0091751,0,2.9732929,0,3.0221254,0,0.000172719,0,1.0088039,0,0.128462,0,0.107841,0,2395.54,0,6795.111,0,-2.56E-05,0
2,2017/04/18 18:10:33:251,1.0117607,0,2.4888841,0,1.0091367,0,2.9732673,0,3.0220102,0,0.000172331,0,1.0088295,0,0.1284236,0,0.107841,0,2395.796,0,6794.087,0,0,0
3,2017/04/18 18:10:43:251,1.0122343,0,2.4888585,0,1.0091623,0,2.9732801,0,3.0220998,0,0.000172848,0,1.0088423,0,0.1285516,0,0.1078794,0,2395.796,0,6803.049,0,-1.28E-05,0
4,2017/04/18 18:10:53:251,1.0117735,0,2.4888457,0,1.0091495,0,2.9733057,0,3.0220742,0,0.000172848,0,1.0088423,0,0.1285516,0,0.1078666,0,2395.668,0,6801.769,0,-1.28E-05,0
5,2017/04/18 18:11:03:251,1.0337769,0,2.4888457,0,1.0091623,0,2.9732801,0,3.022087,0,0.000172848,0,1.0088295,0,0.1285644,0,0.1078666,0,2395.412,0,6799.208,0,0,0
6,2017/04/18 18:11:13:251,1.0337897,0,2.4888585,0,1.0091751,0,2.9733441,0,3.0220486,0,0.00017246,0,1.0088551,0,0.128462,0,0.1078666,0,2395.54,0,6802.537,0,-1.28E-05,0
7,2017/04/18 18:11:23:251,1.0117479,0,2.4888201,0,1.0091751,0,2.9733569,0,3.0220358,0,0.000173493,0,1.0088423,0,0.128462,0,0.1078538,0,2395.668,0,6805.098,0,0,0
8,2017/04/18 18:11:33:251,1.0117735,0,2.4888841,0,1.0091623,0,2.9732929,0,3.0220486,0,0.000173106,0,1.0088679,0,0.128462,0,0.1078538,0,2395.412,0,6794.471,0,-1.28E-05,0
9,2017/04/18 18:11:43:251,1.0337513,0,2.4888841,0,1.0091623,0,2.9733185,0,3.0221254,0,0.000172331,0,1.0089063,0,0.128398,0,0.1078794,0,2395.668,0,6804.073,0,-2.56E-05,0
10,2017/04/18 18:11:53:251,1.0337513,0,2.4889225,0,1.0092007,0,2.9733057,0,3.0220486,0,0.000171944,0,1.0089063,0,0.1285132,0,0.1078538,0,2395.54,0,6803.177,0,-1.28E-05,0
11,2017/04/18 18:12:03:251,1.0338281,0,2.4888329,0,1.0091751,0,2.9732801,0,3.0221254,0,0.000171815,0,1.0088551,0,0.1285388,0,0.1078922,0,2395.668,0,6798.44,0,-1.28E-05,0
